id,scientificName,decimalLatitude,decimalLongitude,kingdom,phylum,class,order,family,genus,taxonRank,eventDate,image_filename,species_id
20852,Pandion haliaetus,41.5425055338,-70.6245803833,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,species,2011-06-08,20852.jpg,5239
108228828,Pandion haliaetus,32.588149311,35.5741856784,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,species,2022-03-08T10:49:00+02:00,108228828.jpg,5239
72156347,Pandion haliaetus,33.3190719205,126.1885201555,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,species,2021-01-01T16:12:00+09:00,72156347.jpg,5239
252523065,Pandion haliaetus,30.5199697643,-81.4419473751,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,species,2021-12-25T12:32:00-05:00,252523065.jpg,5239
180372158,Pandion haliaetus,9.2130407058,-81.9246471988,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,species,2022-12-07T04:15:00-05:00,180372158.jpg,5239
10844,Pandion haliaetus,25.1414676961,-80.9238874912,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,species,2011-01-30,10844.jpg,5239
180366839,Pandion haliaetus,48.204983507,-117.2780514518,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,species,2023-08-26T14:56:00-07:00,180366839.jpg,5239
17348,Pandion haliaetus,60.6400347304,-151.170501709,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,species,2011-05-15,17348.jpg,5239
144295417,Pandion haliaetus,27.2696638863,-82.5633404776,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,species,2022-12-13T08:14:42-05:00,144295417.jpg,5239
36075054,Pandion haliaetus,16.463890304,-85.9081121884,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,species,2019-11-20T13:03:00-05:00,36075054.jpg,5239
144295198,Pandion haliaetus,27.2677842992,-82.5605908781,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,species,2022-12-13T08:11:05-05:00,144295198.jpg,5239
180375684,Pandion haliaetus,33.5502339832,-117.7071795119,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,species,2022-09-29T12:04:00-07:00,180375684.jpg,5239
216452339,Pandion haliaetus,44.0509439238,-123.0817638733,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,species,2024-05-17T17:56:40-07:00,216452339.jpg,5239
144306682,Pandion haliaetus,27.7425405,-82.4342723,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,species,2022-12-12T13:26:00-05:00,144306682.jpg,5239
12702,Pandion haliaetus,13.7821423,-16.4692997,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,species,2011-02-25,12702.jpg,5239
216441894,Spatula clypeata,57.5916401957,-152.4444165703,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,species,2024-04-21T19:38:00-08:00,216441894.jpg,6902
252520899,Spatula clypeata,36.7488388892,-2.8127207588,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,species,2024-11-20T12:45:00+01:00,252520899.jpg,6902
252520658,Spatula clypeata,25.4311614924,-100.9756457814,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,species,2024-11-21T10:08:00-06:00,252520658.jpg,6902
36084160,Spatula clypeata,29.6104761767,-94.4491195679,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,species,2019-11-24T21:49:00-06:00,36084160.jpg,6902
108224289,Spatula clypeata,51.5575152761,0.0201122663,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,species,2022-03-06T11:20:26Z,108224289.jpg,6902
36084201,Spatula clypeata,29.6104761767,-94.4491195679,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,species,2019-11-25T00:51:00-06:00,36084201.jpg,6902
216446710,Spatula clypeata,45.4570920861,-122.790339774,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,species,2023-10-19T16:30:00-07:00,216446710.jpg,6902
216446499,Spatula clypeata,60.7960227215,-135.1798233688,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,species,2024-05-16T09:18:00-07:00,216446499.jpg,6902
252520853,Spatula clypeata,36.7499950285,-2.8121502465,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,species,2024-11-20T12:24:00+01:00,252520853.jpg,6902
144297615,Spatula clypeata,43.6157823122,-116.228126304,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,species,2022-12-12T08:17:00-07:00,144297615.jpg,6902
252515789,Spatula clypeata,43.5283009311,4.773420766,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,species,2024-11-21T12:33:31+01:00,252515789.jpg,6902
36074843,Spatula clypeata,33.7342113499,-96.7687690428,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,species,2019-11-24T23:25:00-06:00,36074843.jpg,6902
252520887,Spatula clypeata,36.7492171409,-2.8126563858,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,species,2024-11-20T12:43:00+01:00,252520887.jpg,6902
36074898,Spatula clypeata,33.7273365221,-96.7748764842,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,species,2019-11-25T00:05:00-06:00,36074898.jpg,6902
36074833,Spatula clypeata,33.7413975665,-96.7525749498,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,species,2019-11-24T23:16:00-06:00,36074833.jpg,6902
36074860,Spatula clypeata,33.7300663643,-96.7738334422,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,species,2019-11-24T23:40:00-06:00,36074860.jpg,6902
216448267,Spatula clypeata,53.4981056599,-113.3952962026,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,species,2024-05-17T17:49:00-06:00,216448267.jpg,6902
36084161,Spatula clypeata,29.6104761767,-94.4491195679,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,species,2019-11-24T21:50:00-06:00,36084161.jpg,6902
36084164,Spatula clypeata,29.6104761767,-94.4491195679,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,species,2019-11-24T22:01:00-06:00,36084164.jpg,6902
10147,Spatula clypeata,33.3620403241,-111.7350769043,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,species,2008-03-01,10147.jpg,6902
180365729,Passer domesticus,43.874955,-79.5566166667,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,species,2023-08-26T18:03:18-04:00,180365729.jpg,5347
8291,Passer domesticus,44.0581741333,-121.3153076172,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,species,2010-06-28,8291.jpg,5347
108222742,Passer domesticus,55.1788277778,61.4734027778,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,species,2022-03-02T12:12:00+05:00,108222742.jpg,5347
36077194,Passer domesticus,31.5455001,-110.2772856,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,species,2016-09-26,36077194.jpg,5347
72150020,Passer domesticus,30.272747633,-98.868743077,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,species,2021-03-26T15:32:00-05:00,72150020.jpg,5347
108223746,Passer domesticus,39.1789883333,-122.059335,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,species,2022-02-27T09:55:00-05:00,108223746.jpg,5347
108222333,Passer domesticus,53.361742488,83.6390206017,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,species,2022-03-09T10:51:00+07:00,108222333.jpg,5347
36076432,Passer domesticus,42.2808566667,-81.8431066667,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,species,2019-11-24T13:33:00-05:00,36076432.jpg,5347
108222747,Passer domesticus,55.1761138889,61.4758,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,species,2022-03-02T12:23:00+05:00,108222747.jpg,5347
72150070,Passer domesticus,51.986128248,5.9854406716,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,species,2021-03-27T08:32:39+01:00,72150070.jpg,5347
252513118,Passer domesticus,-25.7497643773,31.0039648534,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,species,2024-11-07T12:03:00+02:00,252513118.jpg,5347
252511482,Passer domesticus,41.3301,-81.68685,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,species,2024-11-21T12:14:33-05:00,252511482.jpg,5347
252516099,Passer domesticus,44.4857198215,4.3636532958,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,species,2024-04-04T11:10:00+02:00,252516099.jpg,5347
252512242,Passer domesticus,41.25435,-96.24547,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,species,2024-11-21T11:19:39-06:00,252512242.jpg,5347
108220610,Passer domesticus,32.7351492,-117.1508015,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,species,2022-03-08T10:30:51-08:00,108220610.jpg,5347
108220883,Passer domesticus,43.2654166667,-118.8448633333,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,species,2022-03-08T07:20:00-08:00,108220883.jpg,5347
10320,Passer domesticus,-36.8484597,174.7633315,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,species,2007-06-08,10320.jpg,5347
36077195,Passer domesticus,31.5455001,-110.2772856,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,species,2016-09-26,36077195.jpg,5347
108223723,Passer domesticus,44.9388028489,-93.2217779458,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,species,2022-03-04T14:58:00-06:00,108223723.jpg,5347
36075621,Passer domesticus,40.74035,-111.8478916667,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,species,2019-11-25T15:20:00-07:00,36075621.jpg,5347
216441286,Ardea cinerea,55.4836224766,60.2074797079,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,species,2024-05-18T05:11:57+05:00,216441286.jpg,640
108229899,Ardea cinerea,4.225195,73.52007,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,species,2015-10-22T06:49:24-05:00,108229899.jpg,640
14074,Ardea cinerea,52.3585283,4.869938,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,species,2011-03-22,14074.jpg,640
72158241,Ardea cinerea,47.9976436044,7.7403808013,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,species,2021-03-26T11:02:40+01:00,72158241.jpg,640
10497,Ardea cinerea,51.526383,-0.1543138,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,species,2010-05-28,10497.jpg,640
108230792,Ardea cinerea,-0.1975139907,29.9091992526,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,species,2013-08-09T17:18:00+02:00,108230792.jpg,640
108225915,Ardea cinerea,50.9412391164,10.0109431804,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,species,2022-03-06T11:29:00+01:00,108225915.jpg,640
72153303,Ardea cinerea,13.461642961,-16.70485995,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,species,2019-06-12T15:29:00+02:00,72153303.jpg,640
144301315,Ardea cinerea,44.819588,7.2089893,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,species,2022-12-13T10:29:00+01:00,144301315.jpg,640
144298242,Ardea cinerea,22.3081702854,114.2657069749,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,species,2022-12-13T15:31:40+08:00,144298242.jpg,640
252515393,Ardea cinerea,45.1736294254,9.1640641632,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,species,2024-11-21T15:07:00+01:00,252515393.jpg,640
36074479,Ardea cinerea,8.0620274171,79.9627366662,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,species,2019-08-25T10:53:57+03:00,36074479.jpg,640
108228830,Ardea cinerea,32.4814110657,35.541005777,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,species,2022-03-08T11:00:00+02:00,108228830.jpg,640
72150424,Ardea cinerea,57.8120980235,24.3457319326,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,species,2021-01-29T14:37:00+03:00,72150424.jpg,640
36073617,Ardea cinerea,51.6494115531,-0.1652099937,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,species,2018-11-21T09:00:00+00:00,36073617.jpg,640
4690,Ardea cinerea,50.8201026917,-1.2401989698,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,species,2008-07-17T15:08:00+01:00,4690.jpg,640
144303594,Ardea cinerea,49.0928376168,8.5386440436,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,species,2022-12-12T14:58:00+01:00,144303594.jpg,640
72159018,Ardea cinerea,52.3237120326,7.6848103875,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,species,2021-03-27T11:49:00+01:00,72159018.jpg,640
108230588,Ardea cinerea,49.2617725921,8.5126500343,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,species,2022-03-01T15:16:00+01:00,108230588.jpg,640
72151139,Ardea cinerea,27.1552114257,77.5129924127,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,species,2016-12-18T05:55:00Z,72151139.jpg,640
108222020,Pica pica,42.2754435084,27.7478428558,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,species,2022-03-05T16:20:00+02:00,108222020.jpg,5650
108227791,Pica pica,58.6693692245,34.0886950901,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,species,2022-03-08T09:13:00Z,108227791.jpg,5650
144299286,Pica pica,56.8396683333,53.2971316667,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,species,2022-12-13T12:41:00+04:00,144299286.jpg,5650
72155874,Pica pica,56.8443557799,53.1868755616,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,species,2021-03-20T09:09:00+04:00,72155874.jpg,5650
216441245,Pica pica,52.366,4.916532,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,species,2024-05-13T02:11:00+02:00,216441245.jpg,5650
108228095,Pica pica,57.9156192518,60.1325981319,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,species,2022-03-09T13:13:48+05:00,108228095.jpg,5650
144298753,Pica pica,49.0862963937,8.553200877,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,species,2022-12-11T08:42:00+01:00,144298753.jpg,5650
108225712,Pica pica,58.4730932884,31.2721615509,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,species,2022-03-09T08:57:00+03:00,108225712.jpg,5650
216443400,Pica pica,52.32669,4.854523,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,species,2024-05-15T14:10:00+02:00,216443400.jpg,5650
72151195,Pica pica,59.3834320306,48.9681729325,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,species,2021-03-27T07:05:00Z,72151195.jpg,5650
108222018,Pica pica,53.3636066062,83.6314868999,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,species,2022-03-09T09:33:00+07:00,108222018.jpg,5650
144294581,Pica pica,56.0119573835,44.3201405538,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,species,2022-12-13T14:13:00+03:00,144294581.jpg,5650
108226603,Pica pica,41.7462610651,44.7290251404,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,species,2022-03-08T15:05:02+04:00,108226603.jpg,5650
252513360,Pica pica,42.8438288769,47.6904197646,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,species,2024-05-16T07:24:00+03:00,252513360.jpg,5650
108219834,Pica pica,59.3957342288,48.9556857883,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,species,2022-03-08T11:14:00+03:00,108219834.jpg,5650
252511992,Pica pica,59.832475,30.123725,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,species,2024-11-21T12:19:00+03:00,252511992.jpg,5650
144300573,Pica pica,43.6150257416,3.9692273435,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,species,2022-12-10T09:59:00+01:00,144300573.jpg,5650
72156022,Pica pica,49.5896744,11.0119611,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,species,2021-03-26T12:19:00+01:00,72156022.jpg,5650
72156165,Pica pica,55.721609613,13.3465317008,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,species,2021-03-27T12:52:10+01:00,72156165.jpg,5650
108222908,Pica pica,55.172033324,61.4932186406,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,species,2022-03-03T12:14:00+05:00,108222908.jpg,5650
216440740,Haliaeetus leucocephalus,39.7944999866,-74.7383194524,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,species,2024-05-15T16:54:00-04:00,216440740.jpg,3327
144304081,Haliaeetus leucocephalus,54.7055316473,-113.3923297079,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,species,2022-12-13T09:59:46-07:00,144304081.jpg,3327
12228,Haliaeetus leucocephalus,43.8180770874,-124.1614379883,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,species,2011-03-05T11:03:49-08:00,12228.jpg,3327
252526409,Haliaeetus leucocephalus,31.2627387106,-94.6147479419,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,species,2024-11-21,252526409.jpg,3327
9218,Haliaeetus leucocephalus,37.3562774658,-121.4802780151,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,species,2010-12-05T12:24:00-08:00,9218.jpg,3327
36086706,Haliaeetus leucocephalus,40.94359,-81.5231766667,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,species,2019-11-25T10:38:00-05:00,36086706.jpg,3327
36079373,Haliaeetus leucocephalus,47.751595,-122.1079721667,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,species,2017-06-07T14:15:53-07:00,36079373.jpg,3327
36078950,Haliaeetus leucocephalus,45.3859980155,-75.7042413911,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,species,2019-11-25T14:42:00-05:00,36078950.jpg,3327
252520454,Haliaeetus leucocephalus,38.333325818,-75.0939957763,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,species,2024-11-21T12:37:00-05:00,252520454.jpg,3327
72152525,Haliaeetus leucocephalus,28.6968333333,-80.721675,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,species,2021-03-12T15:34:00-05:00,72152525.jpg,3327
108223233,Haliaeetus leucocephalus,41.5445541442,-93.5678300272,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,species,2022-03-06T10:15:00-06:00,108223233.jpg,3327
108219913,Haliaeetus leucocephalus,54.3176121535,-130.3229355812,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,species,2022-03-05T12:45:00-08:00,108219913.jpg,3327
252523043,Haliaeetus leucocephalus,30.5199697643,-81.4419473751,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,species,2021-12-25T12:32:00-05:00,252523043.jpg,3327
180365810,Haliaeetus leucocephalus,48.3688035786,-124.6227432332,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,species,2023-08-18T17:05:00-07:00,180365810.jpg,3327
108219912,Haliaeetus leucocephalus,54.2455619723,-129.5114204964,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,species,2022-03-05T09:26:00-08:00,108219912.jpg,3327
108221309,Haliaeetus leucocephalus,41.4266928069,-87.6523664499,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,species,2022-03-08T15:40:00-06:00,108221309.jpg,3327
72158700,Haliaeetus leucocephalus,29.9719419,-81.4278984,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,species,2020-05-08T19:11:00-04:00,72158700.jpg,3327
216451787,Haliaeetus leucocephalus,39.3363913889,-118.734875,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,species,2024-05-17T14:23:00-07:00,216451787.jpg,3327
72161534,Haliaeetus leucocephalus,35.8324812727,-79.2217975383,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,species,2021-03-26T16:38:00-04:00,72161534.jpg,3327
216442533,Haliaeetus leucocephalus,41.9080166667,-121.5631716667,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,species,2003-04-24T00:43:00-07:00,216442533.jpg,3327
72154225,Galanthus nivalis,59.2363869061,18.3018821114,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Galanthus,species,2021-03-27T11:58:30+01:00,72154225.jpg,3081
108232974,Galanthus nivalis,49.6046529,6.1124004,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Galanthus,species,2022-03-09T12:10:53Z,108232974.jpg,3081
108232090,Galanthus nivalis,49.5206747647,6.3597546331,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Galanthus,species,2022-03-07T15:58:42Z,108232090.jpg,3081
108233162,Galanthus nivalis,49.60540592,6.1119517,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Galanthus,species,2022-03-09T12:15:58Z,108233162.jpg,3081
108228494,Galanthus nivalis,45.5565069597,10.1883387523,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Galanthus,species,2022-03-07T17:13:00Z,108228494.jpg,3081
108233242,Galanthus nivalis,49.6046722262,6.1120013148,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Galanthus,species,2022-03-09T13:19:38+01:00,108233242.jpg,3081
108230801,Galanthus nivalis,50.9759891543,12.5446774633,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Galanthus,species,2022-03-09T11:44:53+01:00,108230801.jpg,3081
72159818,Galanthus nivalis,39.78445,-75.6219466667,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Galanthus,species,2021-03-26T10:58:08-04:00,72159818.jpg,3081
72161172,Galanthus nivalis,49.21398564,7.02661738,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Galanthus,species,2021-03-27T11:53:55+01:00,72161172.jpg,3081
108228750,Galanthus nivalis,51.4336065576,-2.1817886084,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Galanthus,species,2022-03-09T09:12:04Z,108228750.jpg,3081
108225609,Galanthus nivalis,49.6232021007,6.0045954146,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Galanthus,species,2022-03-08T14:56:19+01:00,108225609.jpg,3081
108221571,Galanthus nivalis,40.7121966667,-73.75663,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Galanthus,species,2022-03-08T16:21:36-05:00,108221571.jpg,3081
108232957,Galanthus nivalis,49.60461961,6.11201424,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Galanthus,species,2022-03-09T12:10:20Z,108232957.jpg,3081
108225449,Galanthus nivalis,49.7441567511,6.1606013656,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Galanthus,species,2022-03-08T14:54:26+01:00,108225449.jpg,3081
72150170,Galanthus nivalis,48.8819979923,10.0608959422,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Galanthus,species,2021-03-27T09:34:37+01:00,72150170.jpg,3081
72152885,Galanthus nivalis,49.6910956828,18.3437915705,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Galanthus,species,2021-03-27T11:21:04+01:00,72152885.jpg,3081
108232993,Galanthus nivalis,49.604795,6.1132071,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Galanthus,species,2022-03-09T12:11:29Z,108232993.jpg,3081
108233207,Galanthus nivalis,49.6046212257,6.1120641249,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Galanthus,species,2022-03-09T13:18:55+01:00,108233207.jpg,3081
108233228,Galanthus nivalis,49.6046095714,6.1119670328,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Galanthus,species,2022-03-09T13:19:15+01:00,108233228.jpg,3081
72156996,Galanthus nivalis,49.8235168457,18.1705970764,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Galanthus,species,2021-03-27T12:10:47+01:00,72156996.jpg,3081
36075351,Streptopelia decaocto,30.5784005655,-87.8271726689,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,species,2019-11-25T15:16:06-06:00,36075351.jpg,7075
14354,Streptopelia decaocto,26.0605321432,-80.4451560974,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,species,2011-04-06,14354.jpg,7075
252516938,Streptopelia decaocto,37.2043429657,-8.4212791808,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,species,2019-03-31T18:52:00+01:00,252516938.jpg,7075
144302448,Streptopelia decaocto,32.8808896564,-111.844851818,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,species,2022-12-13T09:26:43-07:00,144302448.jpg,7075
216441145,Streptopelia decaocto,29.5862257573,-95.240483972,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,species,2024-05-17T18:25:00-05:00,216441145.jpg,7075
17380,Streptopelia decaocto,37.4981504628,-122.2240591049,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,species,2011-05-16,17380.jpg,7075
72151746,Streptopelia decaocto,43.5261526385,11.5642210235,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,species,2021-03-26T17:45:00-10:00,72151746.jpg,7075
72150711,Streptopelia decaocto,48.5492591858,35.86901474,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,species,2021-03-27T10:59:17+02:00,72150711.jpg,7075
180371209,Streptopelia decaocto,29.9677132287,-98.9050338417,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,species,2023-08-25T08:15:54-05:00,180371209.jpg,7075
252516418,Streptopelia decaocto,40.3665863696,-120.6185388651,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,species,2024-11-21T09:24:00-08:00,252516418.jpg,7075
5702,Streptopelia decaocto,51.9051094055,0.0595134012,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,species,2010-02-20,5702.jpg,7075
36073441,Streptopelia decaocto,32.8044885484,-16.8798982943,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,species,2019-11-01T13:12:00+00:00,36073441.jpg,7075
252520217,Streptopelia decaocto,32.1856916667,-116.66593,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,species,2024-11-21T10:55:13-08:00,252520217.jpg,7075
72147655,Streptopelia decaocto,25.7817257851,-100.3867976958,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,species,2021-03-26T10:31:00-06:00,72147655.jpg,7075
72147508,Streptopelia decaocto,38.6286493,-9.1497304,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,species,2021-03-27T07:02:26+00:00,72147508.jpg,7075
36073445,Streptopelia decaocto,32.8064352352,-16.8817767496,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,species,2019-11-01T13:52:00+00:00,36073445.jpg,7075
36082409,Streptopelia decaocto,33.3635813,-111.7351148,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,species,2019-11-23T16:08:00-05:00,36082409.jpg,7075
144302576,Streptopelia decaocto,32.8810779547,-111.8449646545,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,species,2022-12-13T09:27:26-07:00,144302576.jpg,7075
